facility_id,measure_code,measure_desc,recommend,ans_percent,rating,ed_score,sep_score,op_score,op18_score,label
60006,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,80,5,86.0,125.0,22.0,80.0,0
141304,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,66,4,72.0,83.0,22.0,80.0,0
250009,OP_22,Left before being seen,H_RECMND_DN,2,2,72.0,125.0,2.0,80.0,1
190015,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,63,2,72.0,53.0,22.0,80.0,0
360079,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,2,4,72.0,48.0,22.0,80.0,1
490042,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,3,3,72.0,10.0,22.0,80.0,1
521359,OP_22,Left before being seen,H_RECMND_DN,1,4,72.0,125.0,1.0,80.0,1
251308,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,3,4,45.0,125.0,22.0,80.0,1
530032,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,61,4,72.0,73.0,22.0,80.0,0
50225,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,1,3,83.0,125.0,22.0,80.0,1
171306,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,31,3,72.0,125.0,22.0,120.0,0
100025,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,5,3,72.0,125.0,22.0,186.0,1
490119,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,3,5,72.0,21.0,22.0,80.0,1
263304,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,31,3,83.0,125.0,22.0,80.0,1
450694,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,69,3,59.0,125.0,22.0,80.0,0
500005,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,2,5,72.0,53.0,22.0,80.0,1
450605,OP_22,Left before being seen,H_RECMND_DN,31,4,72.0,125.0,83.0,80.0,1
231325,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,5,4,72.0,52.0,22.0,80.0,1
140150,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,65,1,72.0,125.0,22.0,268.0,0
450484,OP_22,Left before being seen,H_RECMND_DN,6,4,72.0,125.0,1.0,80.0,1
63303,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,31,3,72.0,83.0,22.0,80.0,1
100296,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,79,3,127.0,125.0,22.0,80.0,0
50283,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,77,5,72.0,125.0,22.0,175.0,0
420078,OP_22,Left before being seen,H_RECMND_DY,70,2,72.0,125.0,6.0,80.0,0
141345,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,75,4,72.0,125.0,22.0,83.0,0
370094,OP_22,Left before being seen,H_RECMND_DN,15,2,72.0,125.0,4.0,80.0,1
360236,OP_22,Left before being seen,H_RECMND_DN,7,4,72.0,125.0,1.0,80.0,1
381312,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,3,4,72.0,83.0,22.0,80.0,1
330224,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,66,3,72.0,83.0,22.0,80.0,0
180067,OP_22,Left before being seen,H_RECMND_DN,5,1,72.0,125.0,1.0,80.0,1
10164,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,7,2,72.0,58.0,22.0,80.0,1
141302,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,1,3,35.0,125.0,22.0,80.0,1
521302,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,3,3,72.0,125.0,22.0,111.0,1
271302,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,31,3,83.0,125.0,22.0,80.0,1
390307,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,31,3,72.0,125.0,22.0,83.0,0
50567,OP_22,Left before being seen,H_RECMND_DN,5,4,72.0,125.0,2.0,80.0,1
521327,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,77,4,72.0,125.0,22.0,146.0,0
400005,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,31,3,72.0,14.0,22.0,80.0,1
360218,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,61,3,85.0,125.0,22.0,80.0,0
60118,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,3,3,78.0,125.0,22.0,80.0,1
210037,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,63,4,72.0,39.0,22.0,80.0,0
301305,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,2,4,72.0,125.0,22.0,110.0,1
50324,OP_22,Left before being seen,H_RECMND_DY,82,5,72.0,125.0,1.0,80.0,0
440131,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,4,4,72.0,125.0,22.0,119.0,1
100073,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,72,4,72.0,125.0,22.0,153.0,0
100022,OP_22,Left before being seen,H_RECMND_DN,7,1,72.0,125.0,1.0,80.0,1
453306,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,31,3,72.0,83.0,22.0,80.0,0
521335,OP_22,Left before being seen,H_RECMND_DN,3,5,72.0,125.0,83.0,80.0,1
161303,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,93,4,72.0,125.0,22.0,88.0,0
441314,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,31,3,72.0,83.0,22.0,80.0,1
171310,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,5,3,72.0,125.0,22.0,119.0,1
381308,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,0,3,83.0,125.0,22.0,80.0,1
161355,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,1,4,72.0,125.0,22.0,80.0,1
250050,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,67,3,72.0,57.0,22.0,80.0,0
400087,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,31,3,170.0,125.0,22.0,80.0,0
381319,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,61,4,72.0,125.0,22.0,139.0,0
310075,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,4,3,72.0,125.0,22.0,168.0,1
301306,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,7,3,54.0,125.0,22.0,80.0,1
230208,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,2,3,72.0,125.0,22.0,101.0,1
180093,OP_22,Left before being seen,H_RECMND_DN,5,3,72.0,125.0,2.0,80.0,1
141301,OP_22,Left before being seen,H_RECMND_DN,0,3,72.0,125.0,83.0,80.0,1
110189,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,62,4,74.0,125.0,22.0,80.0,0
441309,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,4,3,72.0,125.0,22.0,100.0,1
50235,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,5,3,166.0,125.0,22.0,80.0,1
110100,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,84,4,72.0,83.0,22.0,80.0,0
360197,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,3,4,72.0,72.0,22.0,80.0,1
510013,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,4,2,65.0,125.0,22.0,80.0,1
271336,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,3,4,33.0,125.0,22.0,80.0,1
100126,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,70,3,72.0,88.0,22.0,80.0,0
310064,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,5,3,72.0,67.0,22.0,80.0,1
180016,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,61,4,72.0,32.0,22.0,80.0,0
360266,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,3,3,72.0,83.0,22.0,80.0,1
440034,OP_22,Left before being seen,H_RECMND_DY,75,1,72.0,125.0,2.0,80.0,0
230013,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,17,3,72.0,125.0,22.0,83.0,1
150056,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,6,4,180.0,125.0,22.0,80.0,1
390125,OP_22,Left before being seen,H_RECMND_DN,5,4,72.0,125.0,1.0,80.0,1
240207,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,74,4,72.0,67.0,22.0,80.0,0
230108,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,1,5,72.0,125.0,22.0,106.0,1
180139,OP_22,Left before being seen,H_RECMND_DN,5,3,72.0,125.0,2.0,80.0,1
521310,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,1,3,48.0,125.0,22.0,80.0,1
351316,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,31,3,72.0,125.0,22.0,90.0,0
330307,OP_22,Left before being seen,H_RECMND_DY,76,2,72.0,125.0,2.0,80.0,0
161369,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,5,2,72.0,83.0,22.0,80.0,1
241372,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,79,3,6.0,125.0,22.0,80.0,0
